moduleTitle;packLabel;sourceDocument;name;type;cost;quantity;reference;state;img;uuid;path
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Bite;weapon;;1;unarmed;active;icons/creatures/abilities/mouth-teeth-long-red.webp;Compendium.symbaroum-gmg.symbaroum-gmg.aRkSV9gno7OWGy8i;actors.5.items.18
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Bow;weapon;;1;ranged;other;icons/weapons/bows/shortbow-arrows-black.webp;Compendium.symbaroum-gmg.symbaroum-gmg.OdHtMpCIjRm5ybU5;actors.9.items.4
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Claws;weapon;;1;unarmed;active;icons/creatures/claws/claw-hooked-curved.webp;Compendium.symbaroum-gmg.symbaroum-gmg.OdRqijjSbJadEhGi;actors.7.items.14
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-gmg.symbaroum-gmg.YaD8vcVORruGZvSv;actors.9.items.5
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Double Axe;weapon;;1;heavy;active;icons/weapons/axes/axe-battle-black.webp;Compendium.symbaroum-gmg.symbaroum-gmg.os7wBafahbJTtlkh;actors.6.items.14
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Girakosh's Steel Circle;weapon;;1;ranged;other;icons/magic/defensive/armor-shield-barrier-steel.webp;Compendium.symbaroum-gmg.symbaroum-gmg.q4teNj0ZJliRWchW;items.2
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Hagmandara's Bow of Vengance;weapon;;1;ranged;other;icons/weapons/bows/shortbow-leaves-green.webp;Compendium.symbaroum-gmg.symbaroum-gmg.OqFriGY4xaJCjmYY;items.28
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Iloona's Mirror Shield;weapon;;1;shield;other;icons/equipment/shield/heater-embossed-gold.webp;Compendium.symbaroum-gmg.symbaroum-gmg.NRri0uwGBn9LZNXY;items.29
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Nagmira's Thunder Hammer;weapon;;1;heavy;other;icons/weapons/hammers/hammer-double-glowing-yellow.webp;Compendium.symbaroum-gmg.symbaroum-gmg.hnEDO2PvS8MZTv5z;items.30
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Rusty Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-gmg.symbaroum-gmg.f9Naylx6STz02YDu;actors.3.items.5
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-gmg.symbaroum-gmg.2kYrtnIjwlRkBddG;actors.0.items.5
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Spiked club;weapon;;1;1handed;active;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-gmg.symbaroum-gmg.0jt8TEABksDLTGYD;actors.8.items.1
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Stinger (piercing 5);weapon;;1;unarmed;active;modules/symbaroum-gmg/images/icons/boar-tusks.svg;Compendium.symbaroum-gmg.symbaroum-gmg.94kBGUMqr0tFvZqy;actors.4.items.5
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-gmg.symbaroum-gmg.I3hON4sktTfwOrNW;actors.2.items.4
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-gmg.symbaroum-gmg.cYX4AT2oHdTGPz3r;actors.9.items.6
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;The Sword Black Gift;weapon;;1;heavy;active;icons/weapons/swords/sword-guard-flanged.webp;Compendium.symbaroum-gmg.symbaroum-gmg.ngtsODrno2aW01FG;actors.1.items.5
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;The Sword Black Gift;weapon;;1;heavy;other;icons/weapons/swords/sword-guard-flanged.webp;Compendium.symbaroum-gmg.symbaroum-gmg.xamkesPeUugdJ8mP;items.19
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Throwing knife;weapon;;4;thrown;active;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-gmg.symbaroum-gmg.ENnHXI40XMQZoWVo;actors.2.items.5
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Throwing knife;weapon;;1;thrown;other;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-gmg.symbaroum-gmg.IO3WiXAUM498xCzF;actors.8.items.2
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Two Handed Hammer;weapon;;1;heavy;active;icons/weapons/hammers/hammer-double-steel.webp;Compendium.symbaroum-gmg.symbaroum-gmg.ntBanyo9gAOP4B2b;actors.10.items.4
Symbaroum Game Master's Guide;Symbaroum Game Master's Guide;Symbaroum Game Masters Guide;Worldcleaver;weapon;;1;heavy;other;modules/symbaroum-gmg/images/journal/worldcleaver.webp;Compendium.symbaroum-gmg.symbaroum-gmg.w596HdcV8BwRvlhi;items.45
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Armor-like Skin;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.UJlk2LXpoYy7eiAZ;actors.90.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Bark;armor;;;;active;icons/commodities/wood/bark-beige.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.W0fu4XdqWDODZLFH;actors.109.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Bark;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.yZvLJbNHH3Som9CG;actors.111.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Bark-like hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.NUNE48RVXiTOSNH3;actors.52.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Bear Pelt;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.HJvAFYtmyCXLck9F;actors.116.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Bear Skin (in beast form);armor;;;;equipped;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.TZS5InrdBWUw5074;actors.43.items.18
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.b19Lbz0zZHJo8DMD;actors.21.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Blessed Robe;armor;;;;active;icons/equipment/back/mantle-collared-white.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.UfL5Ed839tV4vKRi;actors.39.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Carapace Plates;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.CK3tf8IRgouOlKmY;actors.126.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ymkGM35PZLJrQIyM;actors.18.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Q7PBbPAVT7DxgeQs;actors.29.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.jEgwS1ILsdF6h1NI;actors.33.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chainmail;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.yrcphZ7NCFLiMg9k;actors.37.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chitin Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.3Jt3JGuGM8LGRkPb;actors.94.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chitin Shields;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.9q7Ydy7EPgnHz3fw;actors.86.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chitin Shields;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.wk69Lio9ckAz7kNn;actors.99.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Chitin Shields;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.WQXvUrq2KMv6xRbo;actors.124.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Concealed Armor;armor;50 thaler;;;active;icons/equipment/chest/breastplate-layered-leather-brown-silver.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.FN5CS2C7PtkyHw7W;actors.34.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Double Chainmail;armor;125 thaler;;;active;icons/commodities/metal/mail-chain-steel.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.QZdmLwFScDZl0ZIg;actors.31.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Double Chainmail;armor;125 thaler;;;active;icons/commodities/metal/mail-chain-steel.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.CA5pqrV7NskXhcsf;actors.36.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Armor;armor;50 thaler;;;active;icons/equipment/chest/breastplate-banded-steel-gold.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.sa8RdAHA4xZVspA6;actors.20.items.14
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Field Armor of the Pansars;armor;250 thaler;;;active;icons/equipment/chest/breastplate-banded-steel-grey.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.yXvdxCkjUllUJO7N;actors.30.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Frozen Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.kKZEcLaJH2TvpiHb;actors.129.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Full Plate;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-grey.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.clWe0ltQAiMR12Ud;actors.22.items.13
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Full Plate;armor;;;;active;icons/equipment/chest/breastplate-banded-steel-grey.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.yQvLJc1O8DbavtI2;actors.55.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Hard Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.8zgSvZQ1JhRn3ZTv;actors.60.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.RyIard1Kf88eTwyW;actors.61.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Hide  (in beast form);armor;;;;other;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.JVpFXrHMX9rbxtDn;actors.41.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Laminated Armor;armor;;;;active;icons/equipment/chest/breastplate-collared-steel-green.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.1Tj4fEpA0o6JcUnv;actors.76.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.jW6u28ef0yobQv3P;actors.6.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.pZWF0XF6Ooyf3Ysg;actors.8.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather Apron;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.zu2CAnKtbKBPYygX;actors.19.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather Armor;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.q22CM5vjJwJztOQe;actors.2.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather Armor;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.qVLU7BeHvuwWwqGa;actors.3.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather Armor;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.019C5Ne6FTZ4uvr6;actors.14.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather Armor;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Kmsn1emz17w2uCpk;actors.40.items.3
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leather Jacket;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.CGHIyEXMpLJz1o4D;actors.13.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.a5sY4nJQjVjObPbd;actors.104.items.1
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.VqRLZ1RlcrOb58L9;actors.105.items.2
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.qCXbqjKHTeqbHioh;actors.46.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Ql0aJ2x0x3ifJtBu;actors.47.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.m0YhqZgHyjLuaZiK;actors.48.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.htbWuP4TdpvFzW77;actors.49.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Leathery Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.4vxi9CpHboYjOMxH;actors.50.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Lizard Scales;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.wBjJkn7iFSc8bGHZ;actors.123.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Marlit Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ccknV0zeZekIC3Nh;actors.75.items.3
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Mastercrafted Order Cloak;armor;;;;active;icons/equipment/back/mantle-collared-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.awdrBA3mkARHZ2We;actors.9.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Mastercrafted Order Cloak;armor;;;;active;icons/equipment/back/mantle-collared-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.awGLDvtpvcJKnm75;actors.24.items.21
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Mastercrafted Order Robes;armor;;;;active;icons/equipment/back/mantle-collared-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.it5lw1hzgNRKueJd;actors.35.items.21
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Mummified Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.rIBLbzPwjOW1wELe;actors.127.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Cloak;armor;;;;active;icons/equipment/back/mantle-collared-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ZCcdPeU84Uofehu3;actors.7.items.16
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Cloak;armor;;;;active;icons/equipment/back/mantle-collared-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.OP4rHG4wdMOu7iqJ;actors.23.items.10
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Order Cloak;armor;;;;active;icons/equipment/back/mantle-collared-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.W7X6tB4A3bLr6xm6;actors.28.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Robust Feathers;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.tWsvUPePzli0ICjU;actors.135.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Robust Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.eAiD68jcAE53dSgH;actors.102.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Robust Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.2ux6zn8bZg2Vn8cA;actors.106.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Robust Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Iyskha6mICVSXfWh;actors.122.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Rough Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.MXTUAFW4IN1O1s4m;actors.134.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Scale Armor;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.WDfJKvR0CVqfa12h;actors.62.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Scalemail;armor;;;;active;icons/equipment/chest/breastplate-scale-grey.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.TSStJHWorGLsFiTc;actors.11.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Scales;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.VKadslpafOlVD0G7;actors.56.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Scales;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.H8sSxBBTQ7jp8UEt;actors.57.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Scaly Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.3RTcxD9x0VKsKHYT;actors.98.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.ClxHbfKs6bYzgkLw;actors.83.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.9dkHWfygi9a3Feh8;actors.84.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.GbhFV4aCgUiAuKIP;actors.85.items.9
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.LjlnXO5fwd8CXbnF;actors.92.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Shell;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.wU6rG7w3Dzmj6IpZ;actors.131.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.GBxxDZG4E2d76K2o;actors.69.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.UpOU9MD5UlQrHzih;actors.70.items.5
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Slimy Skin;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Y5vknBd0u670a1I7;actors.97.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Snake Scales;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Zy9Dt1XQCbFQfETs;actors.91.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Stone Hard Body;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Rw8vCREUPutnYUwO;actors.63.items.7
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Stony skin;armor;;;;active;icons/commodities/leather/scales-blue.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.sGC0UfGHzSZQ9yym;actors.44.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Studded Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.uvXUtpLj6RWUeBY0;actors.10.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Studded Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.2Ulz9RNdM4uPMbMc;actors.26.items.15
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Studded Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.euli7AxuIAHmlX3e;actors.38.items.12
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Tailored Leather;armor;;;;active;icons/equipment/chest/breastplate-banded-leather-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.hoHN1y86xxUUWg7s;actors.27.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Templar Full Plate;armor;;;;active;icons/equipment/chest/breastplate-collared-steel.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.1NdqjghHrKwnpcez;actors.15.items.11
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Bark;armor;;;;active;icons/commodities/wood/bark-beige.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.Sn6OXFpe0S4ESiK5;actors.80.items.8
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Bark;armor;;;;active;icons/commodities/wood/bark-beige.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.OFKHpfAk4sniaVIM;actors.81.items.6
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Fur;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.86k8JRelf2m9hvYH;actors.112.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Fur;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.nbW5tBknLfWUMYBd;actors.121.items.4
Symbaroum Monster Codex;Symbaroum Monster Codex;Symbaroum Monster Codex;Thick Hide;armor;;;;active;icons/commodities/leather/fur-brown.webp;Compendium.symbaroum-monstercodex.symbaroum-monster-codex.2rge0Ot0UXIt9PzM;actors.108.items.6
